match_id,model_version,prediction_timestamp,source_snapshot_timestamp,kickoff_utc,approval_status,row_index,valid,reasons
2026_L_0627_PanEng,M1_B1,2026-06-27T08:58:13.833109+00:00,2026-06-27T08:58:12.445606+00:00,2026-06-27T21:00:00+00:00,approved,651,True,
2026_K_0627_ColPor,M1_B1,2026-06-27T08:58:13.833109+00:00,2026-06-27T08:58:12.445606+00:00,2026-06-27T23:30:00+00:00,approved,652,True,
2026_K_0627_ConUzb,M1_B1,2026-06-27T08:58:13.833109+00:00,2026-06-27T08:58:12.445606+00:00,2026-06-27T23:30:00+00:00,approved,653,True,
2026_J_0628_AlgAus,M1_B1,2026-06-27T08:58:13.833109+00:00,2026-06-27T08:58:12.445606+00:00,2026-06-28T02:00:00+00:00,approved,654,True,
2026_J_0628_JorArg,M1_B1,2026-06-27T08:58:13.833109+00:00,2026-06-27T08:58:12.445606+00:00,2026-06-28T02:00:00+00:00,approved,655,True,
2026_L_0627_CroGha,M1_B1,2026-06-27T11:03:13.958015+00:00,2026-06-27T11:03:12.643228+00:00,2026-06-27T21:00:00+00:00,approved,656,True,
2026_L_0627_PanEng,M1_B1,2026-06-27T11:03:13.958015+00:00,2026-06-27T11:03:12.643228+00:00,2026-06-27T21:00:00+00:00,approved,657,True,
2026_K_0627_ColPor,M1_B1,2026-06-27T11:03:13.958015+00:00,2026-06-27T11:03:12.643228+00:00,2026-06-27T23:30:00+00:00,approved,658,True,
2026_K_0627_ConUzb,M1_B1,2026-06-27T11:03:13.958015+00:00,2026-06-27T11:03:12.643228+00:00,2026-06-27T23:30:00+00:00,approved,659,True,
2026_J_0628_AlgAus,M1_B1,2026-06-27T11:03:13.958015+00:00,2026-06-27T11:03:12.643228+00:00,2026-06-28T02:00:00+00:00,approved,660,True,
2026_J_0628_JorArg,M1_B1,2026-06-27T11:03:13.958015+00:00,2026-06-27T11:03:12.643228+00:00,2026-06-28T02:00:00+00:00,approved,661,True,
2026_L_0627_CroGha,M1_B1,2026-06-27T13:08:13.250670+00:00,2026-06-27T13:08:11.921728+00:00,2026-06-27T21:00:00+00:00,approved,662,True,
2026_L_0627_PanEng,M1_B1,2026-06-27T13:08:13.250670+00:00,2026-06-27T13:08:11.921728+00:00,2026-06-27T21:00:00+00:00,approved,663,True,
2026_K_0627_ColPor,M1_B1,2026-06-27T13:08:13.250670+00:00,2026-06-27T13:08:11.921728+00:00,2026-06-27T23:30:00+00:00,approved,664,True,
2026_K_0627_ConUzb,M1_B1,2026-06-27T13:08:13.250670+00:00,2026-06-27T13:08:11.921728+00:00,2026-06-27T23:30:00+00:00,approved,665,True,
2026_J_0628_AlgAus,M1_B1,2026-06-27T13:08:13.250670+00:00,2026-06-27T13:08:11.921728+00:00,2026-06-28T02:00:00+00:00,approved,666,True,
2026_J_0628_JorArg,M1_B1,2026-06-27T13:08:13.250670+00:00,2026-06-27T13:08:11.921728+00:00,2026-06-28T02:00:00+00:00,approved,667,True,
2026_L_0627_CroGha,M1_B1,2026-06-27T15:13:13.596002+00:00,2026-06-27T15:13:12.157254+00:00,2026-06-27T21:00:00+00:00,approved,668,True,
2026_L_0627_PanEng,M1_B1,2026-06-27T15:13:13.596002+00:00,2026-06-27T15:13:12.157254+00:00,2026-06-27T21:00:00+00:00,approved,669,True,
2026_K_0627_ColPor,M1_B1,2026-06-27T15:13:13.596002+00:00,2026-06-27T15:13:12.157254+00:00,2026-06-27T23:30:00+00:00,approved,670,True,
2026_K_0627_ConUzb,M1_B1,2026-06-27T15:13:13.596002+00:00,2026-06-27T15:13:12.157254+00:00,2026-06-27T23:30:00+00:00,approved,671,True,
2026_J_0628_AlgAus,M1_B1,2026-06-27T15:13:13.596002+00:00,2026-06-27T15:13:12.157254+00:00,2026-06-28T02:00:00+00:00,approved,672,True,
2026_J_0628_JorArg,M1_B1,2026-06-27T15:13:13.596002+00:00,2026-06-27T15:13:12.157254+00:00,2026-06-28T02:00:00+00:00,approved,673,True,
2026_L_0627_CroGha,M1_B1,2026-06-27T17:18:13.749507+00:00,2026-06-27T17:18:12.457957+00:00,2026-06-27T21:00:00+00:00,approved,674,True,
2026_L_0627_PanEng,M1_B1,2026-06-27T17:18:13.749507+00:00,2026-06-27T17:18:12.457957+00:00,2026-06-27T21:00:00+00:00,approved,675,True,
2026_K_0627_ColPor,M1_B1,2026-06-27T17:18:13.749507+00:00,2026-06-27T17:18:12.457957+00:00,2026-06-27T23:30:00+00:00,approved,676,True,
2026_K_0627_ConUzb,M1_B1,2026-06-27T17:18:13.749507+00:00,2026-06-27T17:18:12.457957+00:00,2026-06-27T23:30:00+00:00,approved,677,True,
2026_J_0628_AlgAus,M1_B1,2026-06-27T17:18:13.749507+00:00,2026-06-27T17:18:12.457957+00:00,2026-06-28T02:00:00+00:00,approved,678,True,
2026_J_0628_JorArg,M1_B1,2026-06-27T17:18:13.749507+00:00,2026-06-27T17:18:12.457957+00:00,2026-06-28T02:00:00+00:00,approved,679,True,
